scalar,RGB_r,RGB_g,RGB_b
0.3529411764705882,0.5260486200055865,0.45594857006837125,0.5756500409829586
0.3568627450980392,0.5237186705198489,0.4557572858472158,0.5716617971583471
0.3607843137254902,0.5213259804085084,0.45549292480884324,0.5676277589898613
0.36470588235294116,0.5188716020616232,0.4551561150517051,0.5635491341947703
0.3686274509803922,0.5163565948140648,0.45474749673891696,0.5594271332044763
0.37254901960784315,0.5137820246980279,0.45426772194021875,0.5552629688657734
0.3764705882352941,0.5111489641938395,0.4537174544690807,0.5510578561427344
0.3803921568627451,0.5084584919791727,0.45309736971516773,0.5468130118192814
0.38431372549019605,0.5057116926767792,0.4524081544723751,0.5425296542025013
0.38823529411764707,0.5029096566008464,0.4516505067626178,0.5382090028267659
0.39215686274509803,0.5000534795020743,0.4508251356555703,0.5338522781587137
0.396078431372549,0.49714426231158765,0.4499327610845219,0.5294607013031554
0.4,0.4941831108837667,0.44897411365852485,0.5250354937099632
0.403921568627451,0.49117113573810817,0.44794993447098436,0.5205778768820011
0.40784313725490196,0.4881094518002003,0.44686097490485294,0.5160890720841589
0.4117647058823529,0.48499917814191246,0.4457079964345672,0.5115703000535486
0.4156862745098039,0.4818414377208852,0.44449177042487137,0.5070227807109241
0.4196078431372549,0.47863735711941996,0.4432130779266593,0.5024477328733837
0.4235294117647059,0.4753880662828463,0.4418727094699658,0.49784637396841774
0.42745098039215684,0.4720946982574616,0.44047146485422844,0.49321991974935825
0.43137254901960786,0.4687583889281241,0.4390101529359412,0.4885695840122945
0.43529411764705883,0.4653802767555894,0.4374895914138175,0.4838965783145151
0.4392156862745098,0.4619615025136659,0.43591060661156544,0.47920211169453414
0.44313725490196076,0.45850320902628033,0.4342740332583961,0.47448739039376503
0.44705882352941173,0.4550065409045267,0.4325807142673548,0.469753617579903
0.45098039215686275,0.4514726442837806,0.4308315005115882,0.46500199307207485
0.4549019607843137,0.4479026665609633,0.4290272505986389,0.46023371306781885
0.4588235294117647,0.444297756132021,0.42716883064286454,0.45544996987195635
0.4627450980392157,0.4406590621297125,0.4252571140360759,0.45065195162741295
0.4666666666666667,0.4369877341617636,0.4232929812164816,0.4458408420480548
0.47058823529411764,0.43328492204947655,0.42127731943603125,0.44101782015359775
0.4745098039215686,0.4295517755668639,0.41921102252623915,0.4361840600066515
0.4784313725490196,0.4257894441803759,0.4170949906625779,0.4313407304519627
0.4823529411764706,0.42199907678929943,0.41493013012751834,0.42648899485791214
0.48627450980392156,0.41818182146689725,0.4127173530723036,0.42163001086033536
0.49019607843137253,0.41433882520235665,0.4104575772775284,0.4167649301087203
0.49411764705882355,0.4104712336436195,0.4081517259126095,0.4118948980148505
0.4980392156862745,0.4065801908411595,0.40580072729421685,0.40702105350394857
0.5019607843137255,0.40597261642915694,0.4067196356732472,0.40596402158951544
0.5058823529411764,0.40863800896336666,0.4109395162988132,0.40870134421119847
0.5098039215686274,0.41126633531158485,0.41515593811597806,0.4114053756357587
0.5137254901960784,0.4138569182315204,0.4193682884139884,0.4140755433654368
0.5176470588235293,0.41640908146447325,0.42357595247587226,0.4167112774797035
0.5215686274509804,0.4189221497732679,0.4277783136562228,0.4193120107085041
0.5254901960784314,0.42139544897805503,0.4319747534590169,0.42187717850514966
0.5294117647058824,0.4238283059898869,0.436164651615473,0.4244062191188367
0.5333333333333333,0.426220048841976,0.4403473861619488,0.4268985736667857
0.5372549019607843,0.4285700067185463,0.4445223335178804,0.42935368620598324
0.5411764705882353,0.4308775099811655,0.4486888685637683,0.43177100380451483
0.5450980392156862,0.43314189019245597,0.45284636471920564,0.4341499766124739
0.5490196078431373,0.43536248013707207,0.45699419402095404,0.4364900579324322
0.5529411764705883,0.43753861383981574,0.46113172720106604,0.43879070428945693
0.5568627450980392,0.43966962658077613,0.46525833376505416,0.4410513755006604
0.5607843137254902,0.4417548549073434,0.46937338207010454,0.4432715347442616
0.5647058823529412,0.44379363664297206,0.473476239403339,0.4454506486281516
0.5686274509803921,0.44578531089252976,0.47756627206011987,0.4475881872579363
0.5725490196078431,0.4477292180440839,0.48164284542239805,0.44968362430444614
0.5764705882352941,0.4496246997669509,0.4857053240371048,0.45173643707069205
0.580392156862745,0.45147109900583865,0.48975307169458143,0.4537461065582495
0.5843137254901961,0.4532677599708908,0.4937854515070494,0.4557121175330499
0.5882352941176471,0.45501402812343034,0.4978018259871139,0.4576339585905613
0.592156862745098,0.4567092501572046,0.5018015571263036,0.4595111222203387
0.596078431372549,0.4583527739748962,0.5057840064736377,0.46134310486991764
0.6,0.4599439486596724,0.5097485352142234,0.46312940700803445
0.6039215686274509,0.46148212444151687,0.5136945042478747,0.4648695331871466
0.6078431372549019,0.4629666526580846,0.5176212742677561,0.46656299210523206
0.611764705882353,0.46439688570978815,0.5215282058390397,0.46820929666683725
0.615686274509804,0.46577217700882473,0.5254146594775786,0.46980796404335506
0.6196078431372549,0.46709188092182136,0.5292799957285907,0.47135851573250115
0.6235294117647059,0.46835535270575385,0.5331235752453443,0.47286047761695965
0.6274509803921569,0.46956194843678883,0.5369447588678493,0.47431338002217244
0.6313725490196078,0.4707110249316528,0.5407429077015437,0.47571675777324035
0.6352941176470588,0.4718019396611271,0.5445173831959723,0.47707015025090044
0.6392156862745098,0.47283405065522494,0.5482675472234547,0.47837310144655204
0.6431372549019607,0.4738067163995889,0.5519927621577345,0.4796251600162928
0.6470588235294118,0.4747192957226077,0.5556923909526078,0.48082587933392756
0.6509803921568628,0.4755711476727195,0.5593657972205257,0.4819748175429151
0.6549019607843137,0.47636163138533444,0.5630123453111615,0.48307153760720806
0.6588235294117647,0.4770901059387665,0.5666314003899452,0.48411560736094933
0.6627450980392157,0.4777559301985224,0.5702223285165513,0.48510659955697527
0.6666666666666666,0.4783584626492496,0.5737844967233398,0.48604409191408143
0.6705882352941176,0.4788970612135926,0.5773172730937445,0.48692766716300534
0.6745098039215687,0.4793710830571582,0.5808200268406009,0.48775691309106756
0.6784313725490196,0.47977988437871993,0.5842921283844074,0.48853142258542376
0.6823529411764706,0.4801228201847429,0.5877329494315195,0.4892507936748676
0.6862745098039216,0.4803992440472232,0.5911418630522622,0.4899146295701235
0.6901960784313725,0.4806085078437731,0.5945182437589632,0.4905225387025693
0.6941176470588235,0.48074996147880117,0.5978614675838946,0.4910741347613183
